seed,candidate,mechanism,cost,train_support,test_relevant_queries,selected,consumed,positive,negative,positive_magnitude,negative_magnitude
1,mcv:138,mcv,392,6,2,False,0,0,0,0.0,0.0
1,mcv:1458,mcv,296,3,1,False,0,0,0,0.0,0.0
1,mcv:1799,mcv,886,1,2,False,0,0,0,0.0,0.0
1,mcv:282,mcv,1184,3,4,False,0,0,0,0.0,0.0
1,mcv:846,mcv,314,4,1,True,0,0,0,0.0,0.0
1,mcv:61,mcv,358,5,4,False,0,0,0,0.0,0.0
1,mcv:299,mcv,226,6,1,False,0,0,0,0.0,0.0
1,mcv:188,mcv,814,5,3,True,3,1,2,4.265998073176604,0.014290537840139894
1,mcv:137,mcv,1136,7,1,False,0,0,0,0.0,0.0
1,mcv:1254,mcv,502,3,1,False,0,0,0,0.0,0.0
1,mcv:1798,mcv,578,2,1,False,0,0,0,0.0,0.0
1,mcv:1800,mcv,2170,1,2,False,0,0,0,0.0,0.0
1,fd:50,fd,27,6,2,False,0,0,0,0.0,0.0
1,mcv:506,mcv,992,4,2,False,0,0,0,0.0,0.0
1,mcv:832,mcv,1500,3,2,False,0,0,0,0.0,0.0
1,mcv:579,mcv,322,5,1,False,0,0,0,0.0,0.0
1,mcv:932,mcv,296,2,3,False,0,0,0,0.0,0.0
1,mcv:89,mcv,426,7,1,False,0,0,0,0.0,0.0
1,mcv:1029,mcv,830,2,2,False,0,0,0,0.0,0.0
1,mcv:500,mcv,752,5,1,False,0,0,0,0.0,0.0
1,fd:367,fd,27,2,3,False,0,0,0,0.0,0.0
1,fd:234,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:1812,mcv,624,1,2,False,0,0,0,0.0,0.0
1,mcv:1258,mcv,296,2,2,False,0,0,0,0.0,0.0
1,mcv:649,mcv,1032,3,2,False,0,0,0,0.0,0.0
1,fd:477,fd,27,2,2,False,0,0,0,0.0,0.0
1,mcv:640,mcv,918,4,1,False,0,0,0,0.0,0.0
1,mcv:216,mcv,304,6,1,False,0,0,0,0.0,0.0
1,fd:155,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:45,mcv,652,7,2,False,0,0,0,0.0,0.0
1,mcv:1597,mcv,610,2,1,False,0,0,0,0.0,0.0
1,mcv:129,mcv,196,6,2,False,0,0,0,0.0,0.0
1,mcv:196,mcv,448,6,1,True,1,1,0,0.013651506303029803,0.0
1,fd:85,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:1432,mcv,318,3,1,False,0,0,0,0.0,0.0
1,mcv:784,mcv,378,4,1,False,0,0,0,0.0,0.0
1,mcv:1757,mcv,434,2,1,True,1,0,1,0.0,0.6514792131224159
1,fd:282,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:80,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:1362,mcv,170,3,1,False,0,0,0,0.0,0.0
1,mcv:266,mcv,654,6,1,False,0,0,0,0.0,0.0
1,fd:509,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:651,mcv,470,4,1,False,0,0,0,0.0,0.0
1,mcv:454,mcv,170,5,1,False,0,0,0,0.0,0.0
1,fd:544,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:1069,mcv,304,3,1,False,0,0,0,0.0,0.0
1,mcv:461,mcv,170,5,1,False,0,0,0,0.0,0.0
1,mcv:638,mcv,1518,4,1,False,0,0,0,0.0,0.0
1,mcv:686,mcv,536,4,1,False,0,0,0,0.0,0.0
1,mcv:466,mcv,610,5,1,False,0,0,0,0.0,0.0
1,fd:306,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:158,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:467,mcv,1074,5,1,False,0,0,0,0.0,0.0
1,fd:186,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:2081,mcv,378,1,1,False,0,0,0,0.0,0.0
1,mcv:274,mcv,432,2,5,False,0,0,0,0.0,0.0
1,fd:725,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:1358,mcv,274,2,2,False,0,0,0,0.0,0.0
1,mcv:1233,mcv,196,3,1,False,0,0,0,0.0,0.0
1,mcv:1947,mcv,912,1,1,False,0,0,0,0.0,0.0
1,mcv:457,mcv,318,4,2,False,0,0,0,0.0,0.0
1,mcv:395,mcv,644,5,1,False,0,0,0,0.0,0.0
1,fd:691,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:391,mcv,304,5,1,False,0,0,0,0.0,0.0
1,fd:429,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:679,mcv,374,4,1,False,0,0,0,0.0,0.0
1,mcv:1971,mcv,514,1,1,False,0,0,0,0.0,0.0
1,mcv:2127,mcv,606,0,1,False,0,0,0,0.0,0.0
1,mcv:1355,mcv,378,3,1,False,0,0,0,0.0,0.0
1,mcv:637,mcv,560,4,1,False,0,0,0,0.0,0.0
1,mcv:463,mcv,790,5,1,False,0,0,0,0.0,0.0
1,mcv:1119,mcv,296,2,2,False,0,0,0,0.0,0.0
1,mcv:664,mcv,598,4,1,False,0,0,0,0.0,0.0
1,mcv:517,mcv,414,5,1,False,0,0,0,0.0,0.0
1,mcv:665,mcv,664,4,1,True,1,0,1,0.0,0.028833976787348226
1,fd:193,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:1898,mcv,304,1,1,False,0,0,0,0.0,0.0
1,fd:197,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:93,mcv,454,7,1,False,0,0,0,0.0,0.0
1,mcv:491,mcv,288,5,1,False,0,0,0,0.0,0.0
1,mcv:968,mcv,322,4,1,False,0,0,0,0.0,0.0
1,mcv:32,mcv,322,8,2,False,0,0,0,0.0,0.0
1,fd:289,fd,27,3,2,False,0,0,0,0.0,0.0
1,fd:383,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:1815,mcv,388,2,1,True,1,1,0,0.565566667997939,0.0
1,mcv:513,mcv,174,5,1,False,0,0,0,0.0,0.0
1,mcv:733,mcv,218,4,1,False,0,0,0,0.0,0.0
1,mcv:516,mcv,300,3,3,False,0,0,0,0.0,0.0
1,mcv:1417,mcv,400,3,1,False,0,0,0,0.0,0.0
1,fd:13,fd,27,8,2,False,0,0,0,0.0,0.0
1,mcv:865,mcv,200,3,2,False,0,0,0,0.0,0.0
1,mcv:731,mcv,344,3,2,False,0,0,0,0.0,0.0
1,fd:348,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:653,mcv,366,4,1,False,0,0,0,0.0,0.0
1,fd:268,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:673,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:1231,mcv,524,3,1,False,0,0,0,0.0,0.0
1,mcv:305,mcv,274,5,2,False,0,0,0,0.0,0.0
1,mcv:897,mcv,304,4,1,False,0,0,0,0.0,0.0
1,mcv:1113,mcv,196,2,2,False,0,0,0,0.0,0.0
1,mcv:1688,mcv,304,2,1,False,0,0,0,0.0,0.0
1,mcv:200,mcv,322,6,1,False,0,0,0,0.0,0.0
1,fd:601,fd,41,2,1,False,0,0,0,0.0,0.0
1,fd:81,fd,27,6,1,False,0,0,0,0.0,0.0
1,fd:117,fd,27,5,2,False,0,0,0,0.0,0.0
1,mcv:483,mcv,222,3,3,False,0,0,0,0.0,0.0
1,mcv:2152,mcv,170,0,1,False,0,0,0,0.0,0.0
1,mcv:10,mcv,546,9,2,False,0,0,0,0.0,0.0
1,mcv:726,mcv,196,3,2,False,0,0,0,0.0,0.0
1,fd:196,fd,27,3,3,False,0,0,0,0.0,0.0
1,mcv:1536,mcv,476,2,1,True,1,0,1,0.0,0.3197883053639843
1,mcv:1889,mcv,340,1,1,False,0,0,0,0.0,0.0
1,mcv:1289,mcv,766,3,1,False,0,0,0,0.0,0.0
1,mcv:518,mcv,292,4,2,False,0,0,0,0.0,0.0
1,mcv:418,mcv,1522,5,1,False,0,0,0,0.0,0.0
1,mcv:1795,mcv,934,1,2,False,0,0,0,0.0,0.0
1,fd:150,fd,41,3,3,False,0,0,0,0.0,0.0
1,mcv:1043,mcv,916,3,1,False,0,0,0,0.0,0.0
1,fd:137,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:1811,mcv,296,1,2,False,0,0,0,0.0,0.0
1,mcv:342,mcv,548,6,1,False,0,0,0,0.0,0.0
1,mcv:376,mcv,274,3,3,False,0,0,0,0.0,0.0
1,mcv:1423,mcv,552,3,1,False,0,0,0,0.0,0.0
1,mcv:2233,mcv,292,0,1,False,0,0,0,0.0,0.0
1,mcv:971,mcv,1880,2,3,False,0,0,0,0.0,0.0
1,fd:182,fd,27,5,1,True,0,0,0,0.0,0.0
1,mcv:183,mcv,506,6,2,False,0,0,0,0.0,0.0
1,mcv:1033,mcv,654,3,1,False,0,0,0,0.0,0.0
1,fd:266,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:169,fd,27,4,2,False,0,0,0,0.0,0.0
1,fd:469,fd,27,3,1,False,0,0,0,0.0,0.0
1,fd:700,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:456,mcv,534,5,1,False,0,0,0,0.0,0.0
1,mcv:1194,mcv,366,3,1,False,0,0,0,0.0,0.0
1,fd:701,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:598,mcv,538,4,2,False,0,0,0,0.0,0.0
1,fd:318,fd,41,4,1,False,0,0,0,0.0,0.0
1,mcv:458,mcv,170,5,1,False,0,0,0,0.0,0.0
1,fd:672,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:1600,mcv,218,1,2,False,0,0,0,0.0,0.0
1,mcv:1185,mcv,410,3,1,False,0,0,0,0.0,0.0
1,fd:246,fd,27,4,2,False,0,0,0,0.0,0.0
1,mcv:623,mcv,266,4,2,True,1,0,1,0.0,7.290579784324791e-08
1,mcv:989,mcv,410,3,2,False,0,0,0,0.0,0.0
1,fd:288,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:639,fd,27,2,1,False,0,0,0,0.0,0.0
1,mcv:1779,mcv,200,2,1,False,0,0,0,0.0,0.0
1,mcv:185,mcv,1750,6,2,False,0,0,0,0.0,0.0
1,mcv:198,mcv,2208,5,2,False,0,0,0,0.0,0.0
1,mcv:2008,mcv,436,1,1,False,0,0,0,0.0,0.0
1,fd:9,fd,27,6,4,False,0,0,0,0.0,0.0
1,mcv:172,mcv,174,7,1,False,0,0,0,0.0,0.0
1,mcv:595,mcv,218,5,1,False,0,0,0,0.0,0.0
1,mcv:956,mcv,278,4,1,False,0,0,0,0.0,0.0
1,mcv:2172,mcv,244,0,1,False,0,0,0,0.0,0.0
1,mcv:1032,mcv,532,3,1,False,0,0,0,0.0,0.0
1,mcv:505,mcv,174,4,2,False,0,0,0,0.0,0.0
1,fd:635,fd,41,2,1,False,0,0,0,0.0,0.0
1,mcv:142,mcv,626,6,2,False,0,0,0,0.0,0.0
1,fd:32,fd,27,7,2,True,0,0,0,0.0,0.0
1,mcv:2018,mcv,244,1,1,False,0,0,0,0.0,0.0
1,mcv:40,mcv,840,8,2,True,2,1,1,0.19380879710726662,0.00916579462072109
1,mcv:946,mcv,436,4,1,True,0,0,0,0.0,0.0
1,mcv:730,mcv,512,4,1,False,0,0,0,0.0,0.0
1,fd:416,fd,27,2,2,False,0,0,0,0.0,0.0
1,mcv:2019,mcv,218,1,1,False,0,0,0,0.0,0.0
1,mcv:725,mcv,410,4,1,False,0,0,0,0.0,0.0
1,mcv:25,mcv,524,6,4,False,0,0,0,0.0,0.0
1,mcv:1024,mcv,1146,3,1,False,0,0,0,0.0,0.0
1,fd:482,fd,27,2,2,False,0,0,0,0.0,0.0
1,mcv:838,mcv,546,4,1,True,1,1,0,2.3061575537766665,0.0
1,fd:538,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:82,mcv,300,7,2,False,0,0,0,0.0,0.0
1,fd:66,fd,27,7,1,False,0,0,0,0.0,0.0
1,fd:18,fd,27,8,2,False,0,0,0,0.0,0.0
1,mcv:0,mcv,196,11,2,False,0,0,0,0.0,0.0
1,mcv:179,mcv,674,5,3,False,0,0,0,0.0,0.0
1,mcv:1270,mcv,664,2,2,False,0,0,0,0.0,0.0
1,mcv:1895,mcv,196,1,1,False,0,0,0,0.0,0.0
1,mcv:1030,mcv,514,2,2,False,0,0,0,0.0,0.0
1,fd:73,fd,27,6,2,False,0,0,0,0.0,0.0
1,mcv:2113,mcv,222,1,1,True,0,0,0,0.0,0.0
1,fd:0,fd,27,11,2,True,1,1,0,0.029929837842834317,0.0
1,fd:380,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:427,mcv,222,4,2,False,0,0,0,0.0,0.0
1,mcv:841,mcv,330,4,1,True,0,0,0,0.0,0.0
1,fd:374,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:230,mcv,170,6,1,False,0,0,0,0.0,0.0
1,mcv:641,mcv,668,3,2,False,0,0,0,0.0,0.0
1,mcv:1671,mcv,2142,2,1,False,0,0,0,0.0,0.0
1,mcv:1543,mcv,148,2,1,False,0,0,0,0.0,0.0
1,mcv:2,mcv,218,11,1,False,0,0,0,0.0,0.0
1,mcv:1424,mcv,772,2,2,False,0,0,0,0.0,0.0
1,mcv:428,mcv,828,4,2,False,0,0,0,0.0,0.0
1,mcv:647,mcv,1350,4,1,False,0,0,0,0.0,0.0
1,mcv:352,mcv,938,6,1,False,0,0,0,0.0,0.0
1,mcv:1775,mcv,512,2,1,False,0,0,0,0.0,0.0
1,mcv:2009,mcv,278,1,1,False,0,0,0,0.0,0.0
1,mcv:597,mcv,248,3,3,False,0,0,0,0.0,0.0
1,fd:236,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:883,mcv,196,3,2,False,0,0,0,0.0,0.0
1,mcv:1324,mcv,222,3,1,True,0,0,0,0.0,0.0
1,mcv:1431,mcv,304,2,2,False,0,0,0,0.0,0.0
1,fd:252,fd,41,5,1,False,0,0,0,0.0,0.0
1,mcv:1227,mcv,288,2,2,False,0,0,0,0.0,0.0
1,fd:543,fd,27,2,2,False,0,0,0,0.0,0.0
1,mcv:622,mcv,170,5,1,False,0,0,0,0.0,0.0
1,fd:342,fd,41,3,2,False,0,0,0,0.0,0.0
1,mcv:607,mcv,304,5,1,False,0,0,0,0.0,0.0
1,mcv:931,mcv,174,4,1,False,0,0,0,0.0,0.0
1,mcv:169,mcv,170,7,1,True,1,0,1,0.0,0.12005319421547944
1,mcv:813,mcv,288,4,1,True,1,1,0,3.7608220981866225e-09,0.0
1,mcv:1810,mcv,314,2,1,False,0,0,0,0.0,0.0
1,mcv:1808,mcv,378,2,1,True,0,0,0,0.0,0.0
1,mcv:898,mcv,296,3,2,False,0,0,0,0.0,0.0
1,mcv:1338,mcv,170,3,1,False,0,0,0,0.0,0.0
1,fd:339,fd,27,3,2,False,0,0,0,0.0,0.0
1,mcv:1814,mcv,318,2,1,False,0,0,0,0.0,0.0
1,fd:49,fd,27,6,2,False,0,0,0,0.0,0.0
1,mcv:581,mcv,148,5,1,False,0,0,0,0.0,0.0
1,fd:347,fd,27,3,2,True,0,0,0,0.0,0.0
1,mcv:157,mcv,148,6,2,False,0,0,0,0.0,0.0
1,fd:349,fd,27,3,2,False,0,0,0,0.0,0.0
1,fd:377,fd,41,4,1,False,0,0,0,0.0,0.0
1,mcv:541,mcv,218,4,2,False,0,0,0,0.0,0.0
1,fd:59,fd,27,6,2,False,0,0,0,0.0,0.0
1,mcv:1384,mcv,274,3,1,False,0,0,0,0.0,0.0
1,mcv:887,mcv,256,3,2,False,0,0,0,0.0,0.0
1,mcv:896,mcv,174,3,2,False,0,0,0,0.0,0.0
1,mcv:1341,mcv,148,3,1,True,0,0,0,0.0,0.0
1,fd:521,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:596,mcv,218,5,1,False,0,0,0,0.0,0.0
1,fd:245,fd,27,3,3,False,0,0,0,0.0,0.0
1,mcv:950,mcv,300,4,1,False,0,0,0,0.0,0.0
1,mcv:949,mcv,300,3,2,False,0,0,0,0.0,0.0
1,mcv:38,mcv,196,8,2,False,0,0,0,0.0,0.0
1,fd:652,fd,27,2,1,False,0,0,0,0.0,0.0
1,mcv:487,mcv,174,5,1,False,0,0,0,0.0,0.0
1,mcv:2052,mcv,222,1,1,False,0,0,0,0.0,0.0
1,mcv:133,mcv,196,6,2,False,0,0,0,0.0,0.0
1,fd:366,fd,27,4,1,True,0,0,0,0.0,0.0
1,mcv:1232,mcv,314,2,2,False,0,0,0,0.0,0.0
1,mcv:217,mcv,660,5,2,False,0,0,0,0.0,0.0
1,mcv:1101,mcv,896,3,1,False,0,0,0,0.0,0.0
1,mcv:700,mcv,524,3,2,False,0,0,0,0.0,0.0
1,mcv:1505,mcv,1142,2,1,False,0,0,0,0.0,0.0
1,mcv:2040,mcv,606,1,1,True,1,0,1,0.0,0.02763293640212794
1,mcv:1892,mcv,410,1,1,False,0,0,0,0.0,0.0
1,mcv:1628,mcv,538,2,1,False,0,0,0,0.0,0.0
1,mcv:1320,mcv,496,3,1,False,0,0,0,0.0,0.0
1,fd:495,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:1621,mcv,458,1,2,False,0,0,0,0.0,0.0
1,mcv:1627,mcv,344,2,1,False,0,0,0,0.0,0.0
1,fd:187,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:181,mcv,408,6,2,False,0,0,0,0.0,0.0
1,mcv:1202,mcv,1390,3,1,False,0,0,0,0.0,0.0
1,mcv:1609,mcv,658,2,1,False,0,0,0,0.0,0.0
1,fd:72,fd,27,6,2,False,0,0,0,0.0,0.0
1,mcv:468,mcv,522,5,1,True,1,0,1,0.0,1.084543730760866
1,mcv:294,mcv,196,6,1,False,0,0,0,0.0,0.0
1,mcv:2175,mcv,912,0,1,False,0,0,0,0.0,0.0
1,fd:585,fd,41,2,1,False,0,0,0,0.0,0.0
1,mcv:254,mcv,218,6,1,False,0,0,0,0.0,0.0
1,fd:721,fd,27,0,2,False,0,0,0,0.0,0.0
1,mcv:697,mcv,498,3,2,False,0,0,0,0.0,0.0
1,mcv:404,mcv,388,4,2,False,0,0,0,0.0,0.0
1,mcv:1075,mcv,362,3,1,True,1,1,0,0.06323061593498847,0.0
1,mcv:54,mcv,196,7,2,False,0,0,0,0.0,0.0
1,mcv:2065,mcv,244,0,2,False,0,0,0,0.0,0.0
1,fd:22,fd,27,7,2,True,0,0,0,0.0,0.0
1,mcv:1580,mcv,148,2,1,False,0,0,0,0.0,0.0
1,mcv:120,mcv,170,6,2,True,2,2,0,0.011128065475497495,0.0
1,mcv:763,mcv,218,4,1,False,0,0,0,0.0,0.0
1,mcv:1374,mcv,218,1,3,False,0,0,0,0.0,0.0
1,mcv:614,mcv,148,5,1,False,0,0,0,0.0,0.0
1,fd:181,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:1165,mcv,196,3,1,False,0,0,0,0.0,0.0
1,fd:460,fd,27,3,1,False,0,0,0,0.0,0.0
1,mcv:455,mcv,196,5,1,False,0,0,0,0.0,0.0
1,fd:96,fd,27,5,2,False,0,0,0,0.0,0.0
1,mcv:1572,mcv,170,2,1,False,0,0,0,0.0,0.0
1,mcv:251,mcv,296,5,2,True,2,2,0,0.020553935296426573,0.0
1,mcv:1228,mcv,628,3,1,False,0,0,0,0.0,0.0
1,mcv:542,mcv,808,5,1,False,0,0,0,0.0,0.0
1,mcv:244,mcv,292,6,1,False,0,0,0,0.0,0.0
1,mcv:1970,mcv,562,1,1,False,0,0,0,0.0,0.0
1,mcv:68,mcv,1012,6,3,True,3,3,0,0.026179247182350096,0.0
1,mcv:812,mcv,384,4,1,False,0,0,0,0.0,0.0
1,mcv:245,mcv,532,6,1,False,0,0,0,0.0,0.0
1,mcv:246,mcv,426,4,3,False,0,0,0,0.0,0.0
1,mcv:1147,mcv,488,3,1,False,0,0,0,0.0,0.0
1,mcv:723,mcv,874,4,1,False,0,0,0,0.0,0.0
1,mcv:714,mcv,314,3,2,True,1,1,0,6.450737943808349e-09,0.0
1,mcv:220,mcv,852,4,3,False,0,0,0,0.0,0.0
1,mcv:1866,mcv,362,1,1,False,0,0,0,0.0,0.0
1,fd:387,fd,41,4,1,False,0,0,0,0.0,0.0
1,mcv:973,mcv,296,4,1,True,1,1,0,0.056870115015918765,0.0
1,mcv:60,mcv,218,7,2,False,0,0,0,0.0,0.0
1,mcv:52,mcv,170,8,1,False,0,0,0,0.0,0.0
1,mcv:1151,mcv,532,2,2,False,0,0,0,0.0,0.0
1,fd:492,fd,27,1,3,False,0,0,0,0.0,0.0
1,mcv:984,mcv,300,3,2,True,0,0,0,0.0,0.0
1,fd:111,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:1017,mcv,1032,1,3,False,0,0,0,0.0,0.0
1,mcv:2165,mcv,436,0,1,False,0,0,0,0.0,0.0
1,mcv:86,mcv,414,7,1,True,1,0,1,0.0,2.353632834355089
1,mcv:1444,mcv,940,3,1,False,0,0,0,0.0,0.0
1,mcv:291,mcv,378,6,1,True,1,0,1,0.0,1.372124109112491
1,mcv:1473,mcv,896,2,1,True,0,0,0,0.0,0.0
1,mcv:1281,mcv,352,1,3,False,0,0,0,0.0,0.0
1,mcv:278,mcv,690,6,1,False,0,0,0,0.0,0.0
1,mcv:1313,mcv,798,1,3,False,0,0,0,0.0,0.0
1,fd:33,fd,27,7,1,False,0,0,0,0.0,0.0
1,fd:395,fd,27,3,2,False,0,0,0,0.0,0.0
1,mcv:1442,mcv,370,2,2,False,0,0,0,0.0,0.0
1,mcv:1159,mcv,388,2,2,False,0,0,0,0.0,0.0
1,mcv:628,mcv,550,4,1,False,0,0,0,0.0,0.0
1,mcv:3,mcv,326,9,2,False,0,0,0,0.0,0.0
1,fd:106,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:754,mcv,218,2,3,True,0,0,0,0.0,0.0
1,fd:2,fd,27,9,2,False,0,0,0,0.0,0.0
1,mcv:589,mcv,452,4,2,False,0,0,0,0.0,0.0
1,mcv:1460,mcv,292,3,1,False,0,0,0,0.0,0.0
1,mcv:284,mcv,226,6,1,False,0,0,0,0.0,0.0
1,mcv:1272,mcv,374,3,1,False,0,0,0,0.0,0.0
1,fd:241,fd,27,4,2,False,0,0,0,0.0,0.0
1,mcv:285,mcv,266,5,2,False,0,0,0,0.0,0.0
1,mcv:502,mcv,458,5,1,False,0,0,0,0.0,0.0
1,fd:229,fd,27,5,1,False,0,0,0,0.0,0.0
1,mcv:572,mcv,322,5,1,False,0,0,0,0.0,0.0
1,mcv:62,mcv,340,8,1,False,0,0,0,0.0,0.0
1,mcv:937,mcv,448,4,1,True,0,0,0,0.0,0.0
1,fd:369,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:1266,mcv,304,3,1,False,0,0,0,0.0,0.0
1,mcv:1660,mcv,568,2,1,False,0,0,0,0.0,0.0
1,mcv:862,mcv,382,4,1,False,0,0,0,0.0,0.0
1,mcv:2199,mcv,566,0,1,False,0,0,0,0.0,0.0
1,mcv:2203,mcv,384,0,1,False,0,0,0,0.0,0.0
1,mcv:849,mcv,222,3,2,False,0,0,0,0.0,0.0
1,fd:108,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:574,mcv,406,5,1,False,0,0,0,0.0,0.0
1,mcv:2198,mcv,840,0,1,False,0,0,0,0.0,0.0
1,fd:479,fd,41,3,1,False,0,0,0,0.0,0.0
1,mcv:659,mcv,432,3,2,False,0,0,0,0.0,0.0
1,mcv:1044,mcv,968,3,1,True,1,0,1,0.0,0.004038440366834761
1,mcv:593,mcv,566,4,2,False,0,0,0,0.0,0.0
1,mcv:335,mcv,218,5,2,False,0,0,0,0.0,0.0
1,fd:70,fd,27,6,2,False,0,0,0,0.0,0.0
1,fd:534,fd,41,3,1,False,0,0,0,0.0,0.0
1,mcv:333,mcv,196,6,1,False,0,0,0,0.0,0.0
1,fd:134,fd,27,6,1,True,0,0,0,0.0,0.0
1,fd:273,fd,27,3,2,False,0,0,0,0.0,0.0
1,mcv:1803,mcv,278,2,1,False,0,0,0,0.0,0.0
1,mcv:193,mcv,976,5,2,False,0,0,0,0.0,0.0
1,mcv:1416,mcv,642,3,1,False,0,0,0,0.0,0.0
1,fd:251,fd,41,4,2,False,0,0,0,0.0,0.0
1,fd:551,fd,41,2,2,False,0,0,0,0.0,0.0
1,fd:658,fd,27,0,2,False,0,0,0,0.0,0.0
1,mcv:1842,mcv,462,1,1,False,0,0,0,0.0,0.0
1,fd:274,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:647,fd,27,2,1,False,0,0,0,0.0,0.0
1,mcv:363,mcv,370,4,2,False,0,0,0,0.0,0.0
1,mcv:194,mcv,692,5,2,False,0,0,0,0.0,0.0
1,fd:244,fd,27,4,2,False,0,0,0,0.0,0.0
1,fd:78,fd,27,5,2,True,0,0,0,0.0,0.0
1,mcv:178,mcv,512,6,2,False,0,0,0,0.0,0.0
1,mcv:967,mcv,278,4,1,False,0,0,0,0.0,0.0
1,mcv:605,mcv,772,4,2,False,0,0,0,0.0,0.0
1,fd:399,fd,27,4,1,False,0,0,0,0.0,0.0
1,fd:382,fd,27,4,1,False,0,0,0,0.0,0.0
1,mcv:1446,mcv,408,2,2,False,0,0,0,0.0,0.0
1,mcv:1474,mcv,436,1,2,False,0,0,0,0.0,0.0
1,mcv:991,mcv,408,4,1,False,0,0,0,0.0,0.0
1,mcv:1843,mcv,356,0,2,False,0,0,0,0.0,0.0
1,mcv:666,mcv,640,3,2,False,0,0,0,0.0,0.0
1,mcv:592,mcv,300,4,2,False,0,0,0,0.0,0.0
1,mcv:667,mcv,274,4,1,False,0,0,0,0.0,0.0
1,mcv:2108,mcv,574,1,1,False,0,0,0,0.0,0.0
1,mcv:782,mcv,218,4,1,False,0,0,0,0.0,0.0
1,mcv:292,mcv,406,6,1,False,0,0,0,0.0,0.0
1,mcv:1187,mcv,248,3,1,False,0,0,0,0.0,0.0
1,mcv:152,mcv,568,6,2,False,0,0,0,0.0,0.0
1,mcv:1556,mcv,314,1,2,False,0,0,0,0.0,0.0
1,mcv:878,mcv,362,4,1,False,0,0,0,0.0,0.0
1,mcv:241,mcv,292,6,1,False,0,0,0,0.0,0.0
1,mcv:1937,mcv,314,1,1,False,0,0,0,0.0,0.0
1,mcv:1552,mcv,218,2,1,False,0,0,0,0.0,0.0
1,mcv:534,mcv,606,5,1,False,0,0,0,0.0,0.0
1,mcv:298,mcv,174,6,1,False,0,0,0,0.0,0.0
1,mcv:311,mcv,1956,6,1,False,0,0,0,0.0,0.0
1,mcv:7,mcv,738,8,3,False,0,0,0,0.0,0.0
1,mcv:555,mcv,1366,5,1,False,0,0,0,0.0,0.0
1,mcv:1645,mcv,358,2,1,False,0,0,0,0.0,0.0
1,fd:122,fd,27,6,1,False,0,0,0,0.0,0.0
1,mcv:14,mcv,410,8,2,True,0,0,0,0.0,0.0
1,mcv:12,mcv,476,7,3,False,0,0,0,0.0,0.0
1,fd:735,fd,27,1,1,False,0,0,0,0.0,0.0
1,mcv:2047,mcv,440,1,1,False,0,0,0,0.0,0.0
1,mcv:313,mcv,382,6,1,False,0,0,0,0.0,0.0
1,mcv:90,mcv,1194,7,1,False,0,0,0,0.0,0.0
1,mcv:1780,mcv,174,2,1,False,0,0,0,0.0,0.0
1,fd:558,fd,27,2,1,False,0,0,0,0.0,0.0
1,mcv:1058,mcv,634,3,1,False,0,0,0,0.0,0.0
1,mcv:2134,mcv,620,0,1,False,0,0,0,0.0,0.0
1,mcv:11,mcv,1162,9,2,False,0,0,0,0.0,0.0
1,mcv:366,mcv,760,5,1,False,0,0,0,0.0,0.0
1,mcv:644,mcv,986,4,1,True,0,0,0,0.0,0.0
1,mcv:890,mcv,266,4,1,False,0,0,0,0.0,0.0
