seed,query_index,query_id,outcome,delta,mechanism,empty_qerror,train_qerror,oracle_qerror,cross_mechanism,negative_magnitude,repairable_single_removal,oracle_gap,dominant,missing_class,mcv_trace,fd_trace,labels,best_single_removal,best_missing_add
1,277,query.278,neutral,0.0,no_extstat_consumption,1.0038456376208946,1.0038456376208946,1.0003594693425344,False,0.0,0.0,0.0034861682783602355,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1039"", ""qerror_with_add"": 1.00092579806878, ""gain"": 0.0029198395521146114, ""useful"": true}"
1,283,query.284,positive,0.006131738552523025,mcv_fd_composed,1.0073501000300729,1.0012183614775498,1.000635261038703,False,0.0,0.0,0.0005831004388467953,,S1_no_training_signal,[809],[280],"[""N6_missing_test_useful""]","{""candidate"": ""fd:280"", ""qerror_without"": 1.0016308038578967, ""attribution"": 0.00041244238034687797, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [809], ""fd"": [], ""rows"": 1150923.070216948}}","{""candidate"": ""mcv:1503"", ""qerror_with_add"": 1.000635261038703, ""gain"": 0.0005831004388467953, ""useful"": true}"
1,284,query.285,positive,0.11962545271615,mcv_only,40.54307144471822,40.42344599200207,10.647059138524535,False,0.0,0.0,29.77638685347754,,S1_no_training_signal,[743],[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:743"", ""qerror_without"": 37.56554464217713, ""attribution"": -2.8579013498249424, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1558], ""fd"": [], ""rows"": 65814.83421309433}}","{""candidate"": ""mcv:65"", ""qerror_with_add"": 12.78311140014116, ""gain"": 27.640334591860913, ""useful"": true}"
1,291,query.292,neutral,0.0,no_extstat_consumption,1.0957439444537822,1.0957439444537822,1.0098319569797136,False,0.0,0.0,0.08591198747406859,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:869"", ""qerror_with_add"": 1.0098319569797136, ""gain"": 0.08591198747406859, ""useful"": true}"
1,300,query.301,negative,-0.003663796999111124,mcv_fd_composed,1.4858661906034623,1.4895299876025734,1.0020878485092568,False,0.003663796999111124,0.003663796999111124,0.4874421390933166,mcv_consumption_removal,S1_no_training_signal,[1396],[219],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1396"", ""qerror_without"": 1.4570898932258352, ""attribution"": -0.03244009437673823, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [219], ""rows"": 111805.73055745596}}","{""candidate"": ""mcv:2142"", ""qerror_with_add"": 1.0487076826038113, ""gain"": 0.44082230499876207, ""useful"": true}"
1,301,query.302,positive,4.439707135261983e-08,mcv_only,1.11362438439246,1.1136243399953887,1.0045886451115962,False,0.0,0.0,0.1090356948837925,,S1_no_training_signal,[2066],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:2066"", ""qerror_without"": 1.11362438439246, ""attribution"": 4.439707135261983e-08, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 372326.61731469113}}","{""candidate"": ""mcv:1653"", ""qerror_with_add"": 1.0045886451115962, ""gain"": 0.1090356948837925, ""useful"": true}"
1,302,query.303,negative,-0.2897287008116287,mcv_fd_composed,1.4929615219483394,1.7826902227599681,1.048764944119097,False,0.2897287008116287,0.2897287008116287,0.7339252786408712,mcv_winner_replacement,S1_no_training_signal,"[357, 829]",[93],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:357"", ""qerror_without"": 1.2029012626774722, ""attribution"": -0.5797889600824959, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [361], ""fd"": [93], ""rows"": 369700.33517974505}}","{""candidate"": ""mcv:1935"", ""qerror_with_add"": 1.7195435639847914, ""gain"": 0.06314665877517678, ""useful"": true}"
1,311,query.312,positive,0.022962487517954155,mcv_only,1.2290756226668749,1.2061131351489207,1.2061131351489207,True,0.0,0.0,0.0,,,[1117],[],[],"{""candidate"": ""mcv:1117"", ""qerror_without"": 1.2323278538214768, ""attribution"": 0.026214718672556092, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [172], ""rows"": 571413.1732270652}}",null
1,322,query.323,neutral,0.0,no_extstat_consumption,1.0008026023682268,1.0008026023682268,1.0008026023682268,False,0.0,0.0,0.0,,,[],[],[],null,null
1,328,query.329,negative,-0.005066668729319046,mcv_only,1.59221085157195,1.597277520301269,1.1718622177367444,True,0.005066668729319046,0.005066668729319046,0.42541530256452464,mcv_consumption_removal,S1_no_training_signal,"[1135, 1316, 1595]",[],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1135"", ""qerror_without"": 1.5874339012464067, ""attribution"": -0.009843619054862307, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [1316, 1595], ""fd"": [], ""rows"": 555451.1588215937}}","{""candidate"": ""mcv:599"", ""qerror_with_add"": 1.2372511524125993, ""gain"": 0.3600263678886697, ""useful"": true}"
1,332,query.333,negative,-0.004728646229317235,fd_only,1.0063127327468966,1.0110413789762138,1.0002132537485553,False,0.004728646229317235,0.004728646229317235,0.010828125227658525,fd_control_change,S1_no_training_signal,[],[127],"[""N3_fd_harmful_correction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:127"", ""qerror_without"": 1.0063127327468966, ""attribution"": -0.004728646229317235, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1836975.590618288}}","{""candidate"": ""mcv:318"", ""qerror_with_add"": 1.0002132537485553, ""gain"": 0.010828125227658525, ""useful"": true}"
1,333,query.334,negative,-0.03655801814100568,mcv_only,1.0370219129670444,1.07357993110805,1.009329485825571,False,0.03655801814100568,0.03655801814100568,0.06425044528247903,mcv_consumption_removal,S1_no_training_signal,[385],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:385"", ""qerror_without"": 1.0370219129670444, ""attribution"": -0.03655801814100568, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1226342.4563145319}}","{""candidate"": ""mcv:256"", ""qerror_with_add"": 1.0106689148425427, ""gain"": 0.06291101626550732, ""useful"": true}"
1,340,query.341,positive,5.420755866403226e-08,mcv_only,1.1015684014619207,1.101568347254362,1.009412905686775,False,0.0,0.0,0.09215544156758693,,S1_no_training_signal,[751],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:751"", ""qerror_without"": 1.1015684014619207, ""attribution"": 5.420755866403226e-08, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1196700.993102669}}","{""candidate"": ""mcv:409"", ""qerror_with_add"": 1.0108452755409072, ""gain"": 0.09072307171345484, ""useful"": true}"
1,343,query.344,negative,-0.0005135459368486028,mcv_only,1.0081147982198764,1.008628344156725,1.007777303001775,False,0.0005135459368486028,0.0005135459368486028,0.0008510411549500496,mcv_consumption_removal,,[96],[],"[""N2_harmful_mcv_correction""]","{""candidate"": ""mcv:96"", ""qerror_without"": 1.0081147982198764, ""attribution"": -0.0005135459368486028, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 1148336.4811668084}}","{""candidate"": ""mcv:2104"", ""qerror_with_add"": 1.008628344156725, ""gain"": 0.0, ""useful"": false}"
1,346,query.347,negative,-0.0025697357897906947,mcv_only,1.3539449350824526,1.3565146708722433,1.175628880412408,False,0.0025697357897906947,0.0025697357897906947,0.18088579045983533,mcv_consumption_removal,S1_no_training_signal,[1870],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1870"", ""qerror_without"": 1.3539449350824526, ""attribution"": -0.0025697357897906947, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 320118.6167812846}}","{""candidate"": ""mcv:405"", ""qerror_with_add"": 1.1809823024853836, ""gain"": 0.1755323683868597, ""useful"": true}"
1,351,query.352,positive,0.05224452698125415,mcv_only,1.0764619517830893,1.0242174248018352,1.003152938589743,False,0.0,0.0,0.021064486212092115,,S1_no_training_signal,"[107, 1561]",[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:1561"", ""qerror_without"": 1.0764619139268592, ""attribution"": 0.052244489125023996, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [107], ""fd"": [], ""rows"": 128717.97711313596}}","{""candidate"": ""fd:124"", ""qerror_with_add"": 1.0227476542551164, ""gain"": 0.0014697705467188182, ""useful"": true}"
1,356,query.357,neutral,0.0,no_extstat_consumption,3.6265040578939036,3.6265040578939036,1.2586160711168737,False,0.0,0.0,2.36788798677703,,S2_positive_signal_budget_pressure,[],[],"[""N6_missing_test_useful"", ""N7_budget_displacement""]",null,"{""candidate"": ""mcv:190"", ""qerror_with_add"": 1.2635634149665007, ""gain"": 2.362940642927403, ""useful"": true}"
1,364,query.365,positive,0.01112801309187117,mcv_only,1.018068652513517,1.0069406394216458,1.0173842213509767,False,0.0,0.0,0.0,,,[120],[],[],"{""candidate"": ""mcv:120"", ""qerror_without"": 1.0180686938439463, ""attribution"": 0.01112805442230047, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1581], ""fd"": [], ""rows"": 1732596.1343435445}}","{""candidate"": ""mcv:1884"", ""qerror_with_add"": 1.0069406394216458, ""gain"": 0.0, ""useful"": false}"
1,369,query.370,positive,0.2718593863681018,mcv_only,1.3084155111396887,1.0365561247715869,1.0013887435334914,False,0.0,0.0,0.035167381238095485,,,"[40, 674]",[],"[""N2_harmful_mcv_correction""]","{""candidate"": ""mcv:40"", ""qerror_without"": 1.0273903301508658, ""attribution"": -0.00916579462072109, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [674], ""fd"": [], ""rows"": 102395.35735610052}}","{""candidate"": ""mcv:985"", ""qerror_with_add"": 1.0365561247715869, ""gain"": 0.0, ""useful"": false}"
1,370,query.371,negative,-1.1969887969698334e-08,mcv_only,1.491816060442546,1.491816072412434,1.000770290500712,False,1.1969887969698334e-08,0.0,0.491045781911722,N6_missing_benefit_without_harmful_presence,S2_positive_signal_budget_pressure,[182],[],"[""N5_multi_statistic_interaction"", ""N6_missing_test_useful"", ""N7_budget_displacement""]","{""candidate"": ""mcv:182"", ""qerror_without"": 1.7638476101400118, ""attribution"": 0.2720315377275777, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [362, 960], ""fd"": [], ""rows"": 228977.40520554592}}","{""candidate"": ""mcv:190"", ""qerror_with_add"": 1.2030636226433835, ""gain"": 0.28875244976905057, ""useful"": true}"
1,371,query.372,positive,0.8691467803245616,mcv_only,3.6822074211072833,2.8130606407827217,2.65447850173719,False,0.0,0.0,0.15858213904553153,,S1_no_training_signal,[385],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:385"", ""qerror_without"": 3.6673453761480515, ""attribution"": 0.8542847353653298, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [674], ""fd"": [], ""rows"": 84930.37007797378}}","{""candidate"": ""mcv:781"", ""qerror_with_add"": 2.7954553731779823, ""gain"": 0.01760526760473935, ""useful"": true}"
1,380,query.381,positive,16.055884072827293,mcv_only,30.090103248654234,14.03421917582694,5.041156448663562,False,0.0,0.0,8.993062727163379,,S1_no_training_signal,"[4, 174, 1055]",[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:1055"", ""qerror_without"": 14.03421928012662, ""attribution"": 1.042996800038054e-07, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [4, 174], ""fd"": [], ""rows"": 12546.5920364332}}","{""candidate"": ""mcv:314"", ""qerror_with_add"": 14.010337220520887, ""gain"": 0.02388195530605408, ""useful"": true}"
1,389,query.390,positive,0.20641258317531141,mcv_fd_composed,1.9122304451748624,1.705817861999551,1.3641620186917736,True,0.0,0.0,0.34165584330777743,,S1_no_training_signal,[310],[619],"[""N6_missing_test_useful""]","{""candidate"": ""fd:619"", ""qerror_without"": 1.7132618898459224, ""attribution"": 0.007444027846371437, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [310], ""fd"": [], ""rows"": 26345.651104198245}}","{""candidate"": ""mcv:987"", ""qerror_with_add"": 1.5974923640940135, ""gain"": 0.10832549790553747, ""useful"": true}"
1,390,query.391,neutral,0.0,no_extstat_consumption,1.0077420880978063,1.0077420880978063,1.007131956468327,False,0.0,0.0,0.0006101316294793158,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""fd:404"", ""qerror_with_add"": 1.0071693167140583, ""gain"": 0.0005727713837480053, ""useful"": true}"
1,391,query.392,positive,0.14863015689208492,mcv_only,1.5345061502088913,1.3858759933168063,1.4115814439105618,True,0.0,0.0,0.0,,S1_no_training_signal,"[4, 336, 1730]",[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1730"", ""qerror_without"": 1.266967833485883, ""attribution"": -0.1189081598309234, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [4, 336], ""fd"": [], ""rows"": 157275.05200977006}}","{""candidate"": ""mcv:1159"", ""qerror_with_add"": 1.3244079480672697, ""gain"": 0.06146804524953664, ""useful"": true}"
1,392,query.393,positive,0.006167074983077336,mcv_only,1.1452765790677444,1.139109504084667,1.0864868198511075,False,0.0,0.0,0.052622684233559536,,S1_no_training_signal,"[188, 251, 523]",[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:188"", ""qerror_without"": 1.131022138241888, ""attribution"": -0.008087365842779137, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [251, 523], ""fd"": [], ""rows"": 311579.6337535665}}","{""candidate"": ""mcv:104"", ""qerror_with_add"": 1.1363079355697272, ""gain"": 0.002801568514939845, ""useful"": true}"
1,403,query.404,negative,-0.14412547802764797,mcv_only,1.1797785926277689,1.3239040706554168,1.002198756360666,False,0.14412547802764797,0.14412547802764797,0.3217053142947508,mcv_winner_replacement,,"[469, 498]",[],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction""]","{""candidate"": ""mcv:498"", ""qerror_without"": 1.0623356406603868, ""attribution"": -0.26156842999503005, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [469, 1263], ""fd"": [], ""rows"": 177435.44769224158}}","{""candidate"": ""mcv:787"", ""qerror_with_add"": 1.3239040706554168, ""gain"": 0.0, ""useful"": false}"
1,410,query.411,neutral,0.0,no_extstat_consumption,1.0180391478284125,1.0180391478284125,1.0069237557026924,False,0.0,0.0,0.011115392125720103,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1845"", ""qerror_with_add"": 1.0069237557026924, ""gain"": 0.011115392125720103, ""useful"": true}"
1,423,query.424,positive,0.0703910848975784,mcv_fd_composed,1.2594802714542155,1.189089186556637,1.1329735950354105,False,0.0,0.0,0.05611559152122658,,S1_no_training_signal,[1918],[0],"[""N6_missing_test_useful""]","{""candidate"": ""fd:0"", ""qerror_without"": 1.2190190243994714, ""attribution"": 0.029929837842834317, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [1918], ""fd"": [], ""rows"": 731918.8479765836}}","{""candidate"": ""mcv:239"", ""qerror_with_add"": 1.1392542177589844, ""gain"": 0.0498349687976527, ""useful"": true}"
1,427,query.428,neutral,0.0,no_extstat_consumption,3.0544137635497837,3.0544137635497837,1.078038289910736,False,0.0,0.0,1.9763754736390478,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:192"", ""qerror_with_add"": 1.8033460718594443, ""gain"": 1.2510676916903394, ""useful"": true}"
1,431,query.432,neutral,0.0,no_extstat_consumption,1.0091367556178457,1.0091367556178457,1.0068500596147445,False,0.0,0.0,0.002286696003101163,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:450"", ""qerror_with_add"": 1.0067502744212184, ""gain"": 0.0023864811966272104, ""useful"": true}"
1,433,query.434,negative,-0.002071784923362685,mcv_only,1.317122807102798,1.3191945920261607,1.0149027535363175,False,0.002071784923362685,0.002071784923362685,0.3042918384898432,mcv_winner_replacement,S1_no_training_signal,[926],[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:926"", ""qerror_without"": 1.0126600245659592, ""attribution"": -0.3065345674602016, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [1377], ""fd"": [], ""rows"": 819250.2714379271}}","{""candidate"": ""mcv:526"", ""qerror_with_add"": 1.0149027535363175, ""gain"": 0.3042918384898432, ""useful"": true}"
1,438,query.439,positive,0.17546593604302974,mcv_only,2.7492500783933123,2.5737841423502825,1.7696562898182495,False,0.0,0.0,0.804127852532033,,S1_no_training_signal,"[226, 336, 809]",[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:226"", ""qerror_without"": 2.528864604765385, ""attribution"": -0.04491953758489764, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [336, 714, 809], ""fd"": [], ""rows"": 56786.74917169914}}","{""candidate"": ""mcv:59"", ""qerror_with_add"": 1.915651226417412, ""gain"": 0.6581329159328706, ""useful"": true}"
1,449,query.450,neutral,0.0,no_extstat_consumption,1.1600652728472687,1.1600652728472687,1.1272091853003252,False,0.0,0.0,0.03285608754694347,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:112"", ""qerror_with_add"": 1.1272091853003252, ""gain"": 0.03285608754694347, ""useful"": true}"
1,458,query.459,negative,-0.02489184473952588,mcv_only,1.1088389199265893,1.1337307646661152,1.006146123656693,False,0.02489184473952588,0.0,0.12758464100942213,N8_unresolved,,"[68, 270]",[],"[""N5_multi_statistic_interaction""]","{""candidate"": ""mcv:68"", ""qerror_without"": 1.135814444918648, ""attribution"": 0.0020836802525328046, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [270], ""fd"": [], ""rows"": 221101.25568792797}}","{""candidate"": ""mcv:1079"", ""qerror_with_add"": 1.1337307646661152, ""gain"": 0.0, ""useful"": false}"
1,459,query.460,neutral,0.0,no_extstat_consumption,1.133148066641347,1.133148066641347,1.1126234421899341,False,0.0,0.0,0.020524624451412787,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:1618"", ""qerror_with_add"": 1.1049233616857685, ""gain"": 0.028224704955578384, ""useful"": true}"
1,463,query.464,neutral,0.0,no_extstat_consumption,1.6257160114104519,1.6257160114104519,1.200818054217418,False,0.0,0.0,0.4248979571930338,,S2_positive_signal_budget_pressure,[],[],"[""N6_missing_test_useful"", ""N7_budget_displacement""]",null,"{""candidate"": ""mcv:1325"", ""qerror_with_add"": 1.2427243482444783, ""gain"": 0.38299166316597355, ""useful"": true}"
1,464,query.465,positive,2147.2404167444624,mcv_fd_composed,2350.4016739302833,203.16125718582094,31.627542604702704,True,0.0,0.0,171.53371458111823,,S1_no_training_signal,"[188, 530]","[488, 118]","[""N3_fd_harmful_correction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:488"", ""qerror_without"": 186.5918942967976, ""attribution"": -16.569362889023353, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [188, 530], ""fd"": [118], ""rows"": 5411.16493460713}}","{""candidate"": ""mcv:908"", ""qerror_with_add"": 182.9394756931035, ""gain"": 20.22178149271744, ""useful"": true}"
2,12,query.13,neutral,0.0,no_extstat_consumption,2.8819149052315103,2.8819149052315103,1.6399730549079699,False,0.0,0.0,1.2419418503235404,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:841"", ""qerror_with_add"": 2.1058152706995106, ""gain"": 0.7760996345319997, ""useful"": true}"
2,14,query.15,positive,0.16978669487189757,mcv_only,2.060903518666446,1.8911168237945484,1.388643139853805,False,0.0,0.0,0.5024736839407433,,,"[34, 396]",[],[],"{""candidate"": ""mcv:396"", ""qerror_without"": 1.8960431603333703, ""attribution"": 0.004926336538821907, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [34], ""fd"": [], ""rows"": 124418.05383719363}}","{""candidate"": ""mcv:2053"", ""qerror_with_add"": 1.8911168237945484, ""gain"": 0.0, ""useful"": false}"
2,18,query.19,positive,0.0004903366635937711,mcv_only,1.0784746224428328,1.077984285779239,1.0643572790318012,False,0.0,0.0,0.013627006747437775,,S1_no_training_signal,[109],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:109"", ""qerror_without"": 1.0784746224428328, ""attribution"": 0.0004903366635937711, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 786707.3335110161}}","{""candidate"": ""mcv:1388"", ""qerror_with_add"": 1.063873346635643, ""gain"": 0.014110939143596068, ""useful"": true}"
2,28,query.29,negative,-0.02307639222354907,fd_only,1.0072189013134303,1.0302952935369794,1.0018834430466868,False,0.02307639222354907,0.015671468483985818,0.0284118504902926,fd_control_change,S1_no_training_signal,[],"[195, 22]","[""N3_fd_harmful_correction"", ""N5_multi_statistic_interaction"", ""N6_missing_test_useful""]","{""candidate"": ""fd:22"", ""qerror_without"": 1.0146238250529935, ""attribution"": -0.015671468483985818, ""change_kind"": ""fd_control_change"", ""trace_without"": {""mcv"": [], ""fd"": [195], ""rows"": 1263916.898868514}}","{""candidate"": ""mcv:515"", ""qerror_with_add"": 1.0028239724821315, ""gain"": 0.02747132105484784, ""useful"": true}"
2,43,query.44,negative,-0.007007652014608512,mcv_only,1.0443159589773674,1.051323610991976,1.02560216277843,False,0.007007652014608512,0.007007652014608512,0.02572144821354594,mcv_winner_replacement,S1_no_training_signal,[109],[],"[""N1_mcv_winner_replacement"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:109"", ""qerror_without"": 1.0443159589773674, ""attribution"": -0.007007652014608512, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [413], ""fd"": [], ""rows"": 889895.43060324}}","{""candidate"": ""fd:222"", ""qerror_with_add"": 1.0326244700003158, ""gain"": 0.018699140991660146, ""useful"": true}"
2,46,query.47,positive,0.006345530024449708,mcv_only,1.2777837763883686,1.271438246363919,1.003079781103087,False,0.0,0.0,0.26835846526083196,,,[40],[],"[""N1_mcv_winner_replacement""]","{""candidate"": ""mcv:40"", ""qerror_without"": 1.003079781103087, ""attribution"": -0.26835846526083196, ""change_kind"": ""mcv_winner_replacement"", ""trace_without"": {""mcv"": [530], ""fd"": [], ""rows"": 1045036.6021870668}}",null
2,69,query.70,neutral,0.0,mcv_only,1.008512359480096,1.008512359480096,1.0023880301370598,False,0.0,0.0,0.0061243293430361945,,S1_no_training_signal,[7],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:7"", ""qerror_without"": 1.008512359480096, ""attribution"": 0.0, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 451124.862995771}}","{""candidate"": ""mcv:592"", ""qerror_with_add"": 1.002690566173967, ""gain"": 0.005821793306129086, ""useful"": true}"
2,81,query.82,negative,-0.09928456473736214,mcv_only,1.2801316903498279,1.37941625508719,1.037816207989866,False,0.09928456473736214,0.09928456473736214,0.34160004709732394,mcv_consumption_removal,S1_no_training_signal,"[691, 809, 940]",[],"[""N1_mcv_winner_replacement"", ""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:809"", ""qerror_without"": 1.2772140145832074, ""attribution"": -0.10220224050398263, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [691, 940], ""fd"": [], ""rows"": 186887.23837554603}}","{""candidate"": ""mcv:539"", ""qerror_with_add"": 1.12461423216572, ""gain"": 0.25480202292147003, ""useful"": true}"
2,82,query.83,neutral,0.0,no_extstat_consumption,1.0049485850470095,1.0049485850470095,1.0049485850470095,False,0.0,0.0,0.0,,,[],[],[],null,null
2,84,query.85,neutral,0.0,no_extstat_consumption,1.0150075026437164,1.0150075026437164,1.0059104262534506,False,0.0,0.0,0.009097076390265801,,S1_no_training_signal,[],[],"[""N6_missing_test_useful""]",null,"{""candidate"": ""mcv:169"", ""qerror_with_add"": 1.0059104262534506, ""gain"": 0.009097076390265801, ""useful"": true}"
2,86,query.87,negative,-0.3093978994597688,mcv_only,1.0680078316747157,1.3774057311344845,1.0330760244260069,True,0.3093978994597688,0.3002137143676673,0.3443297067084776,mcv_consumption_removal,S1_no_training_signal,[789],[],"[""N4_mcv_to_fd_suppression"", ""N5_multi_statistic_interaction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:789"", ""qerror_without"": 1.0771920167668172, ""attribution"": -0.3002137143676673, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [3], ""rows"": 192917.54985881958}}","{""candidate"": ""mcv:266"", ""qerror_with_add"": 1.0604754506110143, ""gain"": 0.31693028052347016, ""useful"": true}"
2,88,query.89,negative,-3.167313966656593e-09,mcv_only,1.0355567636963448,1.0355567668636587,1.0345299415423468,True,3.167313966656593e-09,3.167313966656593e-09,0.0010268253213119305,mcv_consumption_removal,,[130],[],"[""N4_mcv_to_fd_suppression""]","{""candidate"": ""mcv:130"", ""qerror_without"": 1.0352242573281825, ""attribution"": -0.0003325095354762553, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [474], ""rows"": 578430.224911325}}","{""candidate"": ""mcv:270"", ""qerror_with_add"": 1.0355567668636587, ""gain"": 0.0, ""useful"": false}"
2,90,query.91,negative,-0.5409697279721786,mcv_only,1.2899037908021205,1.830873518774299,1.000214616691612,False,0.5409697279721786,0.5409697279721786,0.8306589020826871,mcv_consumption_removal,S1_no_training_signal,[1056],[],"[""N2_harmful_mcv_correction"", ""N6_missing_test_useful""]","{""candidate"": ""mcv:1056"", ""qerror_without"": 1.2899037908021205, ""attribution"": -0.5409697279721786, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 136973.59364148637}}","{""candidate"": ""mcv:271"", ""qerror_with_add"": 1.023944845755623, ""gain"": 0.806928673018676, ""useful"": true}"
2,93,query.94,positive,0.0012182350669203146,mcv_only,1.3021028814559925,1.3008846463890722,1.190861868840641,False,0.0,0.0,0.11002277754843126,,S1_no_training_signal,[1401],[],"[""N6_missing_test_useful""]","{""candidate"": ""mcv:1401"", ""qerror_without"": 1.3021028814559925, ""attribution"": 0.0012182350669203146, ""change_kind"": ""mcv_consumption_removal"", ""trace_without"": {""mcv"": [], ""fd"": [], ""rows"": 662271.6612575025}}","{""candidate"": ""mcv:115"", ""qerror_with_add"": 1.1968852204600795, ""gain"": 0.1039994259289927, ""useful"": true}"
